date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:27:09	3627/3627	---MC-	200	added ('OK')	text/html	date:Sun,%2006%20Nov%202022%2019:32:37%20GMT	https://ammaripa.com/repo/section/1	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/section/1.html	(from https://ammaripa.com/repo/)
22:27:10	244/244	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:37%20GMT	http://ammaripa.com/repo/js/main.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/main.js	(from https://ammaripa.com/repo/)
22:27:10	17008/17008	---M--	200	added ('OK')	image/png	date:Sat,%2005%20Nov%202022%2001:05:42%20GMT	https://cdn2.iconfinder.com/data/icons/social-media-circle-6/1024/circle-7-512.png	C:/Users/ABO%20OMAR/Desktop/ipa/cdn2.iconfinder.com/data/icons/social-media-circle-6/1024/2720204.png	(from https://ammaripa.com/repo/)
22:27:10	2712/2712	---M--	200	added ('OK')	application/javascript	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/js/main.js	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/js/main.js	(from https://ammaripa.com/repo/)
22:27:11	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5498	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style8169.css	(from https://ammaripa.com/jailbreak?language=en)
22:27:11	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=8022	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style2e4d7.css	(from https://ammaripa.com/jailbreak?language=en)
22:27:11	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=7896	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style36ce.css	(from https://ammaripa.com/jailbreak?language=ar)
22:27:12	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9549	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style221f5.css	(from https://ammaripa.com/jailbreak?language=ar)
22:27:12	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=4406	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style93d3.css	(from https://ammaripa.com/ShowBlog?id=11)
22:27:12	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9896	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style267f7.css	(from https://ammaripa.com/ShowBlog?id=11)
22:27:13	146029/146029	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2016:00:52%20GMT	https://ammaripa.com/files/unc0ver%20setting.jpg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/unc0ver%20setting.jpg	(from https://ammaripa.com/ShowBlog?id=11)
22:27:13	352345/352345	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2016:02:52%20GMT	https://ammaripa.com/files/restore%20root2.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/restore%20root2.jpg	(from https://ammaripa.com/ShowBlog?id=11)
22:27:14	331946/331946	---M--	200	added ('OK')	image/jpeg	date:Tue,%2014%20Jan%202020%2016:02:14%20GMT	https://ammaripa.com/files/restore%20root1.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/restore%20root1.jpg	(from https://ammaripa.com/ShowBlog?id=11)
22:27:14	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=4799	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style50c8.css	(from https://ammaripa.com/ShowBlog?id=16)
22:27:14	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=7422	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style22489.css	(from https://ammaripa.com/ShowBlog?id=16)
22:27:14	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=5802	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style7dc9.css	(from https://ammaripa.com/ShowBlog?id=7)
22:27:15	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=1581	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style20b8f.css	(from https://ammaripa.com/ShowBlog?id=7)
22:27:15	813750/813750	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202020%2004:37:41%20GMT	https://ammaripa.com/files/icleaner+.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/icleaner+.jpg	(from https://ammaripa.com/ShowBlog?id=7)
22:27:15	670573/670573	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202020%2004:41:01%20GMT	https://ammaripa.com/files/Preference_files.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/Preference_files.jpg	(from https://ammaripa.com/ShowBlog?id=7)
22:27:16	902481/902481	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202020%2004:55:21%20GMT	https://ammaripa.com/files/cleaner.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/cleaner.jpg	(from https://ammaripa.com/ShowBlog?id=7)
22:27:16	933285/933285	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202020%2004:50:04%20GMT	https://ammaripa.com/files/pref1.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/pref1.jpg	(from https://ammaripa.com/ShowBlog?id=7)
22:27:16	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=4643	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style128c.css	(from https://ammaripa.com/ShowBlog?id=15)
22:27:16	823467/823467	---M--	200	added ('OK')	image/jpeg	date:Sat,%2003%20Oct%202020%2004:56:41%20GMT	https://ammaripa.com/files/clean.jpeg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/clean.jpg	(from https://ammaripa.com/ShowBlog?id=7)
22:27:16	11157/11157	---M--	200	added ('OK')	text/css	date:Sun,%2031%20May%202020%2009:14:51%20GMT	https://ammaripa.com/css/style2.css?emadmohammed=9429	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style27707.css	(from https://ammaripa.com/ShowBlog?id=15)
22:27:17	315/315	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Nov%202022%2019:32:44%20GMT	https://ammaripa.com/repo/%c2%a0	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/%c2%a0	(from https://ammaripa.com/ShowBlog?id=15)
22:27:18	735519/735519	---M--	200	added ('OK')	image/jpeg	date:Sun,%2007%20Feb%202021%2009:51:50%20GMT	https://ammaripa.com/files/snap_versions.jpg	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/files/snap_versions.jpg	(from https://ammaripa.com/ShowBlog?id=15)
22:27:18	2058/2058	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/css/closebox@2x.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/css/closebox@2x.png	(from https://ammaripa.com/repo/css/menes.min.css)
22:27:19	11157/11157	---M--	200	added ('OK')	text/css	date:Thu,%2028%20May%202020%2014:19:18%20GMT	https://ammaripa.com/css/style.css?emad=9717	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/css/style7e8a.css	(from https://ammaripa.com/)
22:27:19	259/259	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2006%20Nov%202022%2019:32:47%20GMT	http://ammaripa.com/repo/icon/default/moreinfo.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/icon/default/moreinfo.d9.delayed	(from https://ammaripa.com/repo/section/1)
22:27:20	2139/2139	---M--	200	added ('OK')	image/png	date:Wed,%2024%20Jan%202018%2022:10:56%20GMT	https://ammaripa.com/repo/icon/default/moreinfo.png	C:/Users/ABO%20OMAR/Desktop/ipa/ammaripa.com/repo/icon/default/moreinfo.png	(from https://ammaripa.com/repo/section/1)
